filepath,label
Real faces/real_8456.png,real
Fake faces/fake_7720.png,fake
Real faces/real_9846.png,real
Fake faces/fake_4989.png,fake
Fake faces/fake_2642.png,fake
Fake faces/fake_398.png,fake
Real faces/real_9627.png,real
Real faces/real_5798.png,real
Fake faces/fake_345.png,fake
Real faces/real_5982.png,real
Fake faces/fake_7431.png,fake
Real faces/real_5882.png,real
Real faces/real_9782.png,real
Fake faces/fake_8348.png,fake
Fake faces/fake_8448.png,fake
Fake faces/fake_4448.png,fake
Fake faces/fake_240.png,fake
Fake faces/fake_2507.png,fake
Real faces/real_2181.png,real
Fake faces/fake_7670.png,fake
Real faces/real_3243.png,real
Real faces/real_1473.png,real
Fake faces/fake_2676.png,fake
Real faces/real_6103.png,real
Real faces/real_6748.png,real
Fake faces/fake_4664.png,fake
Fake faces/fake_784.png,fake
Fake faces/fake_8459.png,fake
Fake faces/fake_6009.png,fake
Real faces/real_9082.png,real
Fake faces/fake_5971.png,fake
Real faces/real_9401.png,real
Fake faces/fake_5612.png,fake
Real faces/real_421.png,real
Real faces/real_9963.png,real
Real faces/real_9898.png,real
Real faces/real_9350.png,real
Real faces/real_2306.png,real
Real faces/real_8465.png,real
Real faces/real_171.png,real
Real faces/real_3956.png,real
Real faces/real_5606.png,real
Real faces/real_5811.png,real
Fake faces/fake_2886.png,fake
Real faces/real_8462.png,real
Fake faces/fake_8380.png,fake
Real faces/real_1725.png,real
Real faces/real_8938.png,real
Real faces/real_1184.png,real
Real faces/real_9756.png,real
Real faces/real_9974.png,real
Real faces/real_9035.png,real
Fake faces/fake_386.png,fake
Fake faces/fake_5880.png,fake
Real faces/real_904.png,real
Real faces/real_3494.png,real
Real faces/real_8346.png,real
Fake faces/fake_4928.png,fake
Real faces/real_7797.png,real
Real faces/real_9739.png,real
Real faces/real_7396.png,real
Real faces/real_6089.png,real
Real faces/real_2080.png,real
Real faces/real_7928.png,real
Fake faces/fake_6853.png,fake
Fake faces/fake_1694.png,fake
Real faces/real_7933.png,real
Fake faces/fake_4978.png,fake
Fake faces/fake_7177.png,fake
Real faces/real_9316.png,real
Fake faces/fake_1067.png,fake
Real faces/real_2645.png,real
Fake faces/fake_2229.png,fake
Real faces/real_9927.png,real
Real faces/real_7211.png,real
Real faces/real_4677.png,real
Real faces/real_6533.png,real
Fake faces/fake_7012.png,fake
Real faces/real_5209.png,real
Real faces/real_2646.png,real
Fake faces/fake_9073.png,fake
Fake faces/fake_2543.png,fake
Fake faces/fake_9622.png,fake
Fake faces/fake_2145.png,fake
Fake faces/fake_1350.png,fake
Real faces/real_1478.png,real
Fake faces/fake_7542.png,fake
Real faces/real_692.png,real
Fake faces/fake_4167.png,fake
Fake faces/fake_5115.png,fake
Real faces/real_6365.png,real
Fake faces/fake_2637.png,fake
Real faces/real_2155.png,real
Fake faces/fake_2129.png,fake
Real faces/real_7370.png,real
Real faces/real_1301.png,real
Real faces/real_7837.png,real
Real faces/real_3715.png,real
Real faces/real_8111.png,real
Fake faces/fake_686.png,fake
Real faces/real_5037.png,real
Real faces/real_4399.png,real
Real faces/real_3622.png,real
Fake faces/fake_6840.png,fake
Real faces/real_4516.png,real
Fake faces/fake_8294.png,fake
Real faces/real_7354.png,real
Real faces/real_8750.png,real
Fake faces/fake_3182.png,fake
Fake faces/fake_9767.png,fake
Real faces/real_1436.png,real
Real faces/real_507.png,real
Real faces/real_5275.png,real
Fake faces/fake_7664.png,fake
Fake faces/fake_9061.png,fake
Real faces/real_5663.png,real
Real faces/real_5402.png,real
Real faces/real_5930.png,real
Fake faces/fake_88.png,fake
Real faces/real_8947.png,real
Fake faces/fake_791.png,fake
Real faces/real_2339.png,real
Fake faces/fake_7242.png,fake
Fake faces/fake_3150.png,fake
Fake faces/fake_7028.png,fake
Real faces/real_4386.png,real
Fake faces/fake_7744.png,fake
Fake faces/fake_2693.png,fake
Fake faces/fake_9310.png,fake
Real faces/real_7680.png,real
Fake faces/fake_2600.png,fake
Fake faces/fake_2431.png,fake
Real faces/real_8693.png,real
Fake faces/fake_5642.png,fake
Real faces/real_643.png,real
Fake faces/fake_4706.png,fake
Real faces/real_1539.png,real
Real faces/real_9121.png,real
Real faces/real_1211.png,real
Fake faces/fake_2204.png,fake
Real faces/real_2560.png,real
Real faces/real_8864.png,real
Fake faces/fake_6107.png,fake
Real faces/real_6106.png,real
Fake faces/fake_6029.png,fake
Fake faces/fake_8569.png,fake
Fake faces/fake_7668.png,fake
Real faces/real_5615.png,real
Real faces/real_390.png,real
Real faces/real_1464.png,real
Fake faces/fake_7937.png,fake
Fake faces/fake_7617.png,fake
Real faces/real_1192.png,real
Fake faces/fake_8985.png,fake
Fake faces/fake_9064.png,fake
Real faces/real_3590.png,real
Fake faces/fake_1721.png,fake
Real faces/real_6360.png,real
Fake faces/fake_8350.png,fake
Fake faces/fake_7709.png,fake
Real faces/real_8697.png,real
Real faces/real_8435.png,real
Real faces/real_6719.png,real
Fake faces/fake_6870.png,fake
Real faces/real_506.png,real
Fake faces/fake_9857.png,fake
Real faces/real_946.png,real
Fake faces/fake_5327.png,fake
Fake faces/fake_7909.png,fake
Fake faces/fake_1606.png,fake
Fake faces/fake_4123.png,fake
Fake faces/fake_4218.png,fake
Fake faces/fake_4742.png,fake
Real faces/real_1773.png,real
Fake faces/fake_6007.png,fake
Fake faces/fake_8202.png,fake
Real faces/real_272.png,real
Fake faces/fake_1107.png,fake
Real faces/real_8989.png,real
Real faces/real_3618.png,real
Real faces/real_2381.png,real
Fake faces/fake_8021.png,fake
Real faces/real_7008.png,real
Fake faces/fake_4687.png,fake
Real faces/real_9269.png,real
Real faces/real_920.png,real
Real faces/real_4633.png,real
Real faces/real_8504.png,real
Real faces/real_746.png,real
Real faces/real_7707.png,real
Real faces/real_3569.png,real
Real faces/real_8982.png,real
Fake faces/fake_9668.png,fake
Fake faces/fake_4995.png,fake
Fake faces/fake_5312.png,fake
Fake faces/fake_4410.png,fake
Fake faces/fake_8611.png,fake
Fake faces/fake_9762.png,fake
Fake faces/fake_6945.png,fake
Real faces/real_8557.png,real
Fake faces/fake_5342.png,fake
Real faces/real_6448.png,real
Real faces/real_5599.png,real
Fake faces/fake_3083.png,fake
Fake faces/fake_7547.png,fake
Fake faces/fake_9355.png,fake
Real faces/real_3637.png,real
Fake faces/fake_2007.png,fake
Real faces/real_8572.png,real
Fake faces/fake_3854.png,fake
Real faces/real_9484.png,real
Real faces/real_1912.png,real
Fake faces/fake_2106.png,fake
Real faces/real_599.png,real
Real faces/real_3892.png,real
Fake faces/fake_7333.png,fake
Real faces/real_5540.png,real
Real faces/real_1652.png,real
Fake faces/fake_1660.png,fake
Real faces/real_8106.png,real
Fake faces/fake_5189.png,fake
Real faces/real_1893.png,real
Real faces/real_7833.png,real
Fake faces/fake_404.png,fake
Fake faces/fake_8587.png,fake
Fake faces/fake_3783.png,fake
Real faces/real_6502.png,real
Real faces/real_4362.png,real
Real faces/real_262.png,real
Real faces/real_375.png,real
Real faces/real_1966.png,real
Real faces/real_3957.png,real
Fake faces/fake_3512.png,fake
Real faces/real_1466.png,real
Fake faces/fake_7615.png,fake
Fake faces/fake_6543.png,fake
Real faces/real_5696.png,real
Real faces/real_1243.png,real
Real faces/real_8105.png,real
Fake faces/fake_3267.png,fake
Fake faces/fake_2997.png,fake
Fake faces/fake_5954.png,fake
Real faces/real_941.png,real
Real faces/real_2949.png,real
Real faces/real_9663.png,real
Real faces/real_3346.png,real
Fake faces/fake_7714.png,fake
Real faces/real_2657.png,real
Fake faces/fake_8045.png,fake
Fake faces/fake_7698.png,fake
Fake faces/fake_6353.png,fake
Fake faces/fake_9905.png,fake
Fake faces/fake_795.png,fake
Fake faces/fake_2084.png,fake
Fake faces/fake_2666.png,fake
Fake faces/fake_1827.png,fake
Real faces/real_5326.png,real
Fake faces/fake_3045.png,fake
Real faces/real_6578.png,real
Fake faces/fake_6862.png,fake
Real faces/real_2799.png,real
Real faces/real_4306.png,real
Fake faces/fake_2211.png,fake
Fake faces/fake_1810.png,fake
Fake faces/fake_2599.png,fake
Real faces/real_7244.png,real
Real faces/real_298.png,real
Fake faces/fake_1815.png,fake
Real faces/real_9241.png,real
Real faces/real_6770.png,real
Real faces/real_3823.png,real
Fake faces/fake_3272.png,fake
Real faces/real_7977.png,real
Fake faces/fake_8463.png,fake
Real faces/real_2035.png,real
Real faces/real_4039.png,real
Fake faces/fake_9450.png,fake
Fake faces/fake_3047.png,fake
Fake faces/fake_7117.png,fake
Fake faces/fake_9164.png,fake
Fake faces/fake_3996.png,fake
Fake faces/fake_9291.png,fake
Real faces/real_1499.png,real
Fake faces/fake_6397.png,fake
Real faces/real_3512.png,real
Fake faces/fake_927.png,fake
Fake faces/fake_5220.png,fake
Real faces/real_8844.png,real
Real faces/real_8362.png,real
Real faces/real_6828.png,real
Real faces/real_7130.png,real
Fake faces/fake_2198.png,fake
Fake faces/fake_4082.png,fake
Real faces/real_4085.png,real
Real faces/real_242.png,real
Fake faces/fake_1020.png,fake
Fake faces/fake_6990.png,fake
Real faces/real_3144.png,real
Fake faces/fake_7563.png,fake
Real faces/real_1644.png,real
Fake faces/fake_5547.png,fake
Real faces/real_7371.png,real
Fake faces/fake_4469.png,fake
Real faces/real_5594.png,real
Fake faces/fake_9948.png,fake
Fake faces/fake_3174.png,fake
Fake faces/fake_4811.png,fake
Fake faces/fake_5466.png,fake
Fake faces/fake_2372.png,fake
Fake faces/fake_3617.png,fake
Real faces/real_5231.png,real
Real faces/real_2076.png,real
Real faces/real_4103.png,real
Real faces/real_7493.png,real
Real faces/real_9043.png,real
Fake faces/fake_7188.png,fake
Fake faces/fake_7993.png,fake
Real faces/real_5968.png,real
Real faces/real_8320.png,real
Fake faces/fake_2845.png,fake
Fake faces/fake_9297.png,fake
Real faces/real_3966.png,real
Real faces/real_2240.png,real
Fake faces/fake_808.png,fake
Fake faces/fake_410.png,fake
Fake faces/fake_4332.png,fake
Real faces/real_6754.png,real
Fake faces/fake_3295.png,fake
Fake faces/fake_5041.png,fake
Fake faces/fake_5389.png,fake
Fake faces/fake_5913.png,fake
Fake faces/fake_1281.png,fake
Fake faces/fake_7853.png,fake
Real faces/real_4078.png,real
Fake faces/fake_5246.png,fake
Real faces/real_7754.png,real
Fake faces/fake_7895.png,fake
Fake faces/fake_5166.png,fake
Real faces/real_8832.png,real
Real faces/real_9462.png,real
Fake faces/fake_1587.png,fake
Real faces/real_2778.png,real
Real faces/real_4603.png,real
Real faces/real_4932.png,real
Fake faces/fake_5252.png,fake
Real faces/real_1985.png,real
Real faces/real_3861.png,real
Real faces/real_7774.png,real
Fake faces/fake_8672.png,fake
Real faces/real_9726.png,real
Real faces/real_325.png,real
Fake faces/fake_6956.png,fake
Fake faces/fake_9530.png,fake
Real faces/real_7891.png,real
Real faces/real_6394.png,real
Fake faces/fake_7172.png,fake
Fake faces/fake_1567.png,fake
Fake faces/fake_1969.png,fake
Real faces/real_4054.png,real
Real faces/real_2237.png,real
Real faces/real_5229.png,real
Fake faces/fake_7370.png,fake
Real faces/real_4571.png,real
Real faces/real_8976.png,real
Fake faces/fake_6666.png,fake
Real faces/real_7454.png,real
Real faces/real_1268.png,real
Real faces/real_864.png,real
Fake faces/fake_1038.png,fake
Real faces/real_4942.png,real
Real faces/real_2253.png,real
Real faces/real_6010.png,real
Real faces/real_6911.png,real
Fake faces/fake_2794.png,fake
Real faces/real_6998.png,real
Real faces/real_371.png,real
Fake faces/fake_3982.png,fake
Fake faces/fake_9348.png,fake
Real faces/real_7940.png,real
Real faces/real_609.png,real
Real faces/real_4651.png,real
Fake faces/fake_1346.png,fake
Fake faces/fake_1522.png,fake
Real faces/real_8872.png,real
Fake faces/fake_1880.png,fake
Fake faces/fake_938.png,fake
Real faces/real_5919.png,real
Fake faces/fake_1877.png,fake
Fake faces/fake_5022.png,fake
Real faces/real_2364.png,real
Fake faces/fake_8405.png,fake
Real faces/real_7766.png,real
Real faces/real_7148.png,real
Fake faces/fake_6648.png,fake
Real faces/real_9103.png,real
Fake faces/fake_9635.png,fake
Fake faces/fake_2.png,fake
Real faces/real_3789.png,real
Fake faces/fake_2139.png,fake
Fake faces/fake_7006.png,fake
Real faces/real_5581.png,real
Fake faces/fake_4107.png,fake
Fake faces/fake_8367.png,fake
Fake faces/fake_2995.png,fake
Real faces/real_5060.png,real
Real faces/real_9615.png,real
Real faces/real_4218.png,real
Real faces/real_8044.png,real
Real faces/real_8671.png,real
Real faces/real_662.png,real
Real faces/real_8386.png,real
Fake faces/fake_5629.png,fake
Fake faces/fake_3544.png,fake
Fake faces/fake_7435.png,fake
Fake faces/fake_7451.png,fake
Fake faces/fake_8180.png,fake
Real faces/real_9311.png,real
Real faces/real_2776.png,real
Real faces/real_4535.png,real
Fake faces/fake_6667.png,fake
Fake faces/fake_3501.png,fake
Fake faces/fake_4746.png,fake
Fake faces/fake_951.png,fake
Real faces/real_7189.png,real
Fake faces/fake_6731.png,fake
Fake faces/fake_1205.png,fake
Fake faces/fake_4918.png,fake
Real faces/real_5573.png,real
Real faces/real_6135.png,real
Fake faces/fake_6461.png,fake
Real faces/real_4427.png,real
Fake faces/fake_9553.png,fake
Real faces/real_5247.png,real
Fake faces/fake_3711.png,fake
Real faces/real_3981.png,real
Real faces/real_9943.png,real
Real faces/real_7825.png,real
Fake faces/fake_5180.png,fake
Fake faces/fake_8085.png,fake
Real faces/real_2669.png,real
Real faces/real_3977.png,real
Fake faces/fake_3752.png,fake
Real faces/real_279.png,real
Fake faces/fake_6158.png,fake
Real faces/real_2172.png,real
Fake faces/fake_9852.png,fake
Real faces/real_8718.png,real
Real faces/real_7452.png,real
Real faces/real_5197.png,real
Fake faces/fake_7856.png,fake
Real faces/real_9886.png,real
Fake faces/fake_1925.png,fake
Fake faces/fake_6210.png,fake
Fake faces/fake_1334.png,fake
Fake faces/fake_8671.png,fake
Fake faces/fake_184.png,fake
Fake faces/fake_7608.png,fake
Fake faces/fake_344.png,fake
Real faces/real_4155.png,real
Fake faces/fake_1774.png,fake
Real faces/real_4883.png,real
Real faces/real_5807.png,real
Real faces/real_3809.png,real
Fake faces/fake_3263.png,fake
Fake faces/fake_9079.png,fake
Real faces/real_8713.png,real
Fake faces/fake_7488.png,fake
Fake faces/fake_4102.png,fake
Real faces/real_4683.png,real
Real faces/real_7240.png,real
Real faces/real_5543.png,real
Fake faces/fake_3975.png,fake
Fake faces/fake_8864.png,fake
Real faces/real_5593.png,real
Fake faces/fake_9401.png,fake
Fake faces/fake_7623.png,fake
Real faces/real_5672.png,real
Fake faces/fake_6594.png,fake
Fake faces/fake_3460.png,fake
Real faces/real_6897.png,real
Real faces/real_4563.png,real
Real faces/real_8376.png,real
Fake faces/fake_312.png,fake
Fake faces/fake_4436.png,fake
Real faces/real_1269.png,real
Fake faces/fake_7708.png,fake
Real faces/real_2350.png,real
Real faces/real_8745.png,real
Real faces/real_9589.png,real
Real faces/real_1384.png,real
Fake faces/fake_3498.png,fake
Real faces/real_9036.png,real
Real faces/real_5856.png,real
Fake faces/fake_6095.png,fake
Real faces/real_297.png,real
Real faces/real_8635.png,real
Fake faces/fake_1818.png,fake
Fake faces/fake_622.png,fake
Real faces/real_3867.png,real
Fake faces/fake_3097.png,fake
Fake faces/fake_4752.png,fake
Real faces/real_2077.png,real
Fake faces/fake_5209.png,fake
Fake faces/fake_7943.png,fake
Fake faces/fake_4340.png,fake
Fake faces/fake_690.png,fake
Real faces/real_2229.png,real
Real faces/real_2842.png,real
Real faces/real_2537.png,real
Real faces/real_194.png,real
Fake faces/fake_1255.png,fake
Real faces/real_7362.png,real
Real faces/real_6636.png,real
Real faces/real_7498.png,real
Fake faces/fake_4695.png,fake
Real faces/real_9009.png,real
Fake faces/fake_42.png,fake
Real faces/real_4042.png,real
Real faces/real_6553.png,real
Fake faces/fake_9770.png,fake
Fake faces/fake_1784.png,fake
Fake faces/fake_6929.png,fake
Real faces/real_5505.png,real
Real faces/real_6854.png,real
Real faces/real_6761.png,real
Real faces/real_5300.png,real
Fake faces/fake_517.png,fake
Real faces/real_4654.png,real
Real faces/real_320.png,real
Real faces/real_7135.png,real
Real faces/real_1371.png,real
Fake faces/fake_317.png,fake
Fake faces/fake_833.png,fake
Fake faces/fake_8984.png,fake
Real faces/real_2654.png,real
Real faces/real_9099.png,real
Real faces/real_8497.png,real
Fake faces/fake_7142.png,fake
Fake faces/fake_6721.png,fake
Real faces/real_3398.png,real
Fake faces/fake_9243.png,fake
Real faces/real_8532.png,real
Fake faces/fake_1459.png,fake
Real faces/real_5002.png,real
Fake faces/fake_3855.png,fake
Fake faces/fake_1379.png,fake
Real faces/real_926.png,real
Real faces/real_244.png,real
Fake faces/fake_5758.png,fake
Real faces/real_7469.png,real
Real faces/real_8207.png,real
Real faces/real_143.png,real
Real faces/real_5983.png,real
Real faces/real_8151.png,real
Real faces/real_2363.png,real
Fake faces/fake_2165.png,fake
Real faces/real_129.png,real
Real faces/real_1161.png,real
Fake faces/fake_2365.png,fake
Real faces/real_4282.png,real
Real faces/real_5953.png,real
Real faces/real_287.png,real
Fake faces/fake_2236.png,fake
Real faces/real_9822.png,real
Fake faces/fake_6650.png,fake
Fake faces/fake_4348.png,fake
Real faces/real_5308.png,real
Fake faces/fake_9068.png,fake
Fake faces/fake_9680.png,fake
Fake faces/fake_4359.png,fake
Fake faces/fake_7671.png,fake
Fake faces/fake_1798.png,fake
Fake faces/fake_3880.png,fake
Real faces/real_8681.png,real
Real faces/real_1170.png,real
Fake faces/fake_1838.png,fake
Fake faces/fake_9374.png,fake
Fake faces/fake_206.png,fake
Fake faces/fake_7.png,fake
Real faces/real_6792.png,real
Real faces/real_5929.png,real
Fake faces/fake_3567.png,fake
Fake faces/fake_4955.png,fake
Fake faces/fake_1252.png,fake
Fake faces/fake_8228.png,fake
Real faces/real_1859.png,real
Fake faces/fake_4526.png,fake
Real faces/real_277.png,real
Fake faces/fake_3224.png,fake
Real faces/real_6781.png,real
Fake faces/fake_1498.png,fake
Fake faces/fake_4532.png,fake
Fake faces/fake_8780.png,fake
Real faces/real_1873.png,real
Real faces/real_3121.png,real
Real faces/real_8579.png,real
Real faces/real_1311.png,real
Real faces/real_1032.png,real
Real faces/real_8339.png,real
Fake faces/fake_5776.png,fake
Real faces/real_3406.png,real
Real faces/real_6382.png,real
Fake faces/fake_5917.png,fake
Fake faces/fake_6861.png,fake
Fake faces/fake_2807.png,fake
Real faces/real_7910.png,real
Fake faces/fake_6128.png,fake
Real faces/real_931.png,real
Fake faces/fake_4669.png,fake
Fake faces/fake_7211.png,fake
Real faces/real_691.png,real
Fake faces/fake_3222.png,fake
Fake faces/fake_5179.png,fake
Real faces/real_6364.png,real
Real faces/real_1909.png,real
Real faces/real_9021.png,real
Fake faces/fake_8690.png,fake
Fake faces/fake_5988.png,fake
Fake faces/fake_9273.png,fake
Fake faces/fake_1924.png,fake
Fake faces/fake_473.png,fake
Real faces/real_44.png,real
Real faces/real_3939.png,real
Fake faces/fake_3161.png,fake
Real faces/real_7108.png,real
Fake faces/fake_4109.png,fake
Real faces/real_4319.png,real
Real faces/real_2965.png,real
Real faces/real_3969.png,real
Real faces/real_9379.png,real
Real faces/real_4926.png,real
Fake faces/fake_3234.png,fake
Fake faces/fake_4153.png,fake
Fake faces/fake_6971.png,fake
Real faces/real_8476.png,real
Real faces/real_7478.png,real
Fake faces/fake_9266.png,fake
Real faces/real_6308.png,real
Real faces/real_4159.png,real
Real faces/real_3092.png,real
Fake faces/fake_2735.png,fake
Fake faces/fake_7748.png,fake
Real faces/real_7954.png,real
Real faces/real_5555.png,real
Fake faces/fake_4079.png,fake
Fake faces/fake_7515.png,fake
Real faces/real_3982.png,real
Fake faces/fake_3261.png,fake
Real faces/real_6940.png,real
Fake faces/fake_1253.png,fake
Real faces/real_1404.png,real
Real faces/real_3195.png,real
Fake faces/fake_4451.png,fake
Real faces/real_6124.png,real
Fake faces/fake_4958.png,fake
Real faces/real_969.png,real
Fake faces/fake_1063.png,fake
Real faces/real_6543.png,real
Fake faces/fake_8926.png,fake
Real faces/real_9117.png,real
Fake faces/fake_7363.png,fake
Fake faces/fake_9076.png,fake
Fake faces/fake_7917.png,fake
Real faces/real_2843.png,real
Real faces/real_2851.png,real
Real faces/real_4815.png,real
Fake faces/fake_1508.png,fake
Real faces/real_5956.png,real
Fake faces/fake_3882.png,fake
Fake faces/fake_8220.png,fake
Real faces/real_1827.png,real
Real faces/real_4471.png,real
Fake faces/fake_4985.png,fake
Fake faces/fake_7540.png,fake
Fake faces/fake_6374.png,fake
Fake faces/fake_2974.png,fake
Fake faces/fake_8818.png,fake
Real faces/real_1789.png,real
Real faces/real_140.png,real
Real faces/real_2059.png,real
Fake faces/fake_6179.png,fake
Real faces/real_7143.png,real
Fake faces/fake_1478.png,fake
Fake faces/fake_7205.png,fake
Fake faces/fake_5198.png,fake
Real faces/real_1902.png,real
Fake faces/fake_2143.png,fake
Fake faces/fake_5407.png,fake
Real faces/real_4686.png,real
Fake faces/fake_3515.png,fake
Real faces/real_8090.png,real
Real faces/real_4922.png,real
Real faces/real_6785.png,real
Real faces/real_5877.png,real
Fake faces/fake_3102.png,fake
Real faces/real_9548.png,real
Real faces/real_75.png,real
Real faces/real_2345.png,real
Real faces/real_6447.png,real
Real faces/real_8430.png,real
Real faces/real_8622.png,real
Real faces/real_4586.png,real
Fake faces/fake_1324.png,fake
Fake faces/fake_6240.png,fake
Fake faces/fake_5597.png,fake
Fake faces/fake_641.png,fake
Fake faces/fake_3434.png,fake
Fake faces/fake_4274.png,fake
Real faces/real_1012.png,real
Fake faces/fake_7770.png,fake
Real faces/real_1553.png,real
Real faces/real_5874.png,real
Real faces/real_8432.png,real
Real faces/real_8975.png,real
Fake faces/fake_1283.png,fake
Fake faces/fake_8258.png,fake
Real faces/real_6197.png,real
Real faces/real_9169.png,real
Fake faces/fake_6097.png,fake
Fake faces/fake_5456.png,fake
Real faces/real_6401.png,real
Real faces/real_5695.png,real
Real faces/real_2941.png,real
Fake faces/fake_53.png,fake
Fake faces/fake_3332.png,fake
Fake faces/fake_5838.png,fake
Fake faces/fake_4319.png,fake
Fake faces/fake_1762.png,fake
Real faces/real_7381.png,real
Fake faces/fake_2998.png,fake
Real faces/real_1620.png,real
Fake faces/fake_6834.png,fake
Real faces/real_5578.png,real
Fake faces/fake_9338.png,fake
Real faces/real_9993.png,real
Real faces/real_7905.png,real
Fake faces/fake_9287.png,fake
Fake faces/fake_3846.png,fake
Fake faces/fake_3139.png,fake
Real faces/real_9549.png,real
Real faces/real_1048.png,real
Fake faces/fake_9152.png,fake
Real faces/real_6782.png,real
Fake faces/fake_7662.png,fake
Fake faces/fake_3119.png,fake
Fake faces/fake_6625.png,fake
Fake faces/fake_3812.png,fake
Fake faces/fake_1543.png,fake
Fake faces/fake_909.png,fake
Fake faces/fake_3411.png,fake
Real faces/real_1609.png,real
Real faces/real_3096.png,real
Fake faces/fake_3877.png,fake
Real faces/real_2415.png,real
Fake faces/fake_3795.png,fake
Real faces/real_2017.png,real
Real faces/real_2971.png,real
Fake faces/fake_5616.png,fake
Fake faces/fake_7317.png,fake
Fake faces/fake_5038.png,fake
Fake faces/fake_6567.png,fake
Real faces/real_2931.png,real
Fake faces/fake_1307.png,fake
Real faces/real_3246.png,real
Real faces/real_124.png,real
Real faces/real_1106.png,real
Fake faces/fake_6001.png,fake
Real faces/real_1814.png,real
Fake faces/fake_2721.png,fake
Fake faces/fake_5586.png,fake
Fake faces/fake_5448.png,fake
Fake faces/fake_6841.png,fake
Real faces/real_224.png,real
Fake faces/fake_8533.png,fake
Real faces/real_8790.png,real
Real faces/real_2123.png,real
Fake faces/fake_421.png,fake
Fake faces/fake_6704.png,fake
Fake faces/fake_3782.png,fake
Fake faces/fake_2501.png,fake
Real faces/real_972.png,real
Real faces/real_8970.png,real
Real faces/real_2806.png,real
Fake faces/fake_524.png,fake
Real faces/real_2197.png,real
Real faces/real_4051.png,real
Real faces/real_1216.png,real
Real faces/real_7701.png,real
Fake faces/fake_8554.png,fake
Fake faces/fake_2549.png,fake
Real faces/real_725.png,real
Fake faces/fake_4637.png,fake
Real faces/real_9170.png,real
Real faces/real_808.png,real
Fake faces/fake_4852.png,fake
Fake faces/fake_1210.png,fake
Fake faces/fake_2361.png,fake
Fake faces/fake_4269.png,fake
Fake faces/fake_2315.png,fake
Fake faces/fake_6712.png,fake
Real faces/real_4906.png,real
Real faces/real_3722.png,real
Real faces/real_3177.png,real
Fake faces/fake_6122.png,fake
Fake faces/fake_7734.png,fake
Real faces/real_3962.png,real
Fake faces/fake_2654.png,fake
Real faces/real_2671.png,real
Fake faces/fake_4602.png,fake
Real faces/real_9427.png,real
Real faces/real_9417.png,real
Real faces/real_1764.png,real
Real faces/real_4552.png,real
Real faces/real_607.png,real
Fake faces/fake_4443.png,fake
Fake faces/fake_4891.png,fake
Fake faces/fake_3721.png,fake
Real faces/real_3217.png,real
Real faces/real_5737.png,real
Real faces/real_8479.png,real
Real faces/real_2053.png,real
Fake faces/fake_8158.png,fake
Real faces/real_3164.png,real
Real faces/real_3075.png,real
Real faces/real_6763.png,real
Real faces/real_2541.png,real
Real faces/real_1657.png,real
Fake faces/fake_218.png,fake
Real faces/real_8069.png,real
Fake faces/fake_207.png,fake
Real faces/real_8644.png,real
Real faces/real_2710.png,real
Real faces/real_6316.png,real
Real faces/real_7549.png,real
Real faces/real_4266.png,real
Fake faces/fake_1703.png,fake
Real faces/real_6715.png,real
Real faces/real_422.png,real
Fake faces/fake_9972.png,fake
Real faces/real_5316.png,real
Fake faces/fake_4217.png,fake
Real faces/real_8849.png,real
Fake faces/fake_903.png,fake
Real faces/real_9673.png,real
Real faces/real_2845.png,real
Real faces/real_4066.png,real
Fake faces/fake_1823.png,fake
Fake faces/fake_8576.png,fake
Real faces/real_5244.png,real
Real faces/real_1001.png,real
Real faces/real_4198.png,real
Real faces/real_2418.png,real
Fake faces/fake_2736.png,fake
Real faces/real_3575.png,real
Real faces/real_6726.png,real
Real faces/real_3847.png,real
Real faces/real_961.png,real
Real faces/real_9772.png,real
Fake faces/fake_1053.png,fake
Fake faces/fake_4841.png,fake
Fake faces/fake_9398.png,fake
Fake faces/fake_7458.png,fake
Real faces/real_3854.png,real
Real faces/real_4887.png,real
Fake faces/fake_7423.png,fake
Real faces/real_757.png,real
Fake faces/fake_6058.png,fake
Fake faces/fake_1469.png,fake
Real faces/real_5313.png,real
Real faces/real_2284.png,real
Fake faces/fake_1380.png,fake
Fake faces/fake_3991.png,fake
Fake faces/fake_4361.png,fake
Fake faces/fake_6699.png,fake
Fake faces/fake_6501.png,fake
Fake faces/fake_5223.png,fake
Real faces/real_4827.png,real
Fake faces/fake_4842.png,fake
Real faces/real_8378.png,real
Real faces/real_807.png,real
Real faces/real_3907.png,real
Fake faces/fake_5333.png,fake
Fake faces/fake_4984.png,fake
Fake faces/fake_7750.png,fake
Real faces/real_7023.png,real
Real faces/real_1956.png,real
Fake faces/fake_9637.png,fake
Real faces/real_9343.png,real
Fake faces/fake_4161.png,fake
Fake faces/fake_7229.png,fake
Fake faces/fake_8404.png,fake
Real faces/real_7331.png,real
Fake faces/fake_1101.png,fake
Real faces/real_2402.png,real
Real faces/real_5184.png,real
Real faces/real_1073.png,real
Fake faces/fake_5698.png,fake
Fake faces/fake_2158.png,fake
Fake faces/fake_7432.png,fake
Real faces/real_6524.png,real
Fake faces/fake_6628.png,fake
Fake faces/fake_154.png,fake
Fake faces/fake_698.png,fake
Fake faces/fake_9283.png,fake
Fake faces/fake_7719.png,fake
Fake faces/fake_994.png,fake
Real faces/real_8095.png,real
Real faces/real_9890.png,real
Real faces/real_1635.png,real
Fake faces/fake_1367.png,fake
